"","binomial","hwi","diet","mean_adult_body_mass_g","mean_max_longevity_y","mean_longevity_y"
"2449","Graydidascalus_brachyurus",34.06314449,"fruit",159,13.2,13.2
"2450","Pionus_menstruus",33.22779857,"omnivore",251,20.6,20.6
"2451","Pionus_sordidus",33.29176759,"fruit",265.75,NA,NA
"2452","Pionus_maximiliani",35.21821154,"seeds",293,16.2,16.2
"2453","Pionus_tumultuosus",36.45188089,"fruit",239,NA,NA
"2454","Pionus_seniloides",35.71938675,NA,NA,NA,NA
"2455","Pionus_senilis",41.45587698,"omnivore",212.34,NA,NA
"2456","Pionus_chalcopterus",31.08457879,"fruit",218,NA,NA
"2457","Pionus_fuscus",32.41610263,"fruit",204,NA,NA
"2458","Amazona_leucocephala",33.75010461,"omnivore",235.5,NA,NA
"2459","Amazona_collaria",34.26591169,"omnivore",187,NA,NA
"2460","Amazona_ventralis",37.02188301,"omnivore",235.45,NA,NA
"2461","Amazona_albifrons",32.32503641,"seeds",209,25.3,25.3
"2462","Amazona_xantholora",40.2965473,"fruit",216.5,NA,NA
"2463","Amazona_agilis",32.47785015,"omnivore",211.5,NA,NA
"2464","Amazona_vittata",33.41226035,"omnivore",281,NA,NA
"2465","Amazona_tucumana",38.53364243,"omnivore",265,NA,NA
"2466","Amazona_pretrei",26.17564423,"omnivore",289.2,NA,NA
"2467","Amazona_viridigenalis",36.37093443,"omnivore",319,NA,NA
"2468","Amazona_finschi",36.47672374,"omnivore",302,25.8,25.8
"2469","Amazona_autumnalis",31.03296104,"fruit",411.49,27,27
"2470","Amazona_diadema",12.67457915,NA,NA,NA,NA
"2471","Amazona_dufresniana",30.39156247,"omnivore",548,NA,NA
"2472","Amazona_rhodocorytha",29.89920429,"fruit",511.5,44,44
"2473","Amazona_brasiliensis",14.27750256,"omnivore",441.9,NA,NA
"2474","Amazona_festiva",28.99799828,"fruit",430,24.5,24.5
"2475","Amazona_barbadensis",34.07210948,"omnivore",236.55,NA,NA
"2476","Amazona_aestiva",26.46970029,"fruit",400,49,49
"2477","Amazona_oratrix",34.74220662,"omnivore",434.83,56,56
"2478","Amazona_auropalliata",31.74976232,"omnivore",432.16,56,52.5
"2479","Amazona_ochrocephala",30.16717907,"omnivore",432.16,56,56
"2480","Amazona_amazonica",28.20238311,"fruit",370,30,30
"2481","Amazona_mercenaria",32.28020069,"fruit",340,NA,NA
"2482","Amazona_kawalli",12.83538418,"fruit",NA,NA,NA
"2483","Amazona_farinosa",26.80784131,"fruit",664.805,NA,NA
"2484","Amazona_vinacea",31.65174726,"omnivore",254,NA,NA
"2485","Amazona_versicolor",31.36913719,"omnivore",714.25,NA,NA
"2486","Amazona_arausiaca",31.3109592,"fruit",NA,NA,NA
"2487","Amazona_guildingii",31.43929075,"omnivore",646,28,28
"2488","Amazona_imperialis",28.05925833,"omnivore",NA,NA,NA
"2489","Deroptyus_accipitrinus",33.75526666,"fruit",246,21.8,21.8
"2490","Triclaria_malachitacea",30.48127723,"omnivore",90,11.9,11.9
"2491","Cyclopsitta_gulielmitertii",37.00115462,"seeds",30.5,NA,NA
"2492","Cyclopsitta_diophthalma",43.24200377,"omnivore",42.1125,NA,NA
"2493","Psittaculirostris_desmarestii",40.78379933,"fruit",117,14.9,14.9
"2494","Psittaculirostris_edwardsii",42.91878043,"fruit",118,12,12
"2495","Psittaculirostris_salvadorii",39.52576728,"seeds",118,12,12
"2496","Bolbopsittacus_lunulatus",38.93290342,"fruit",68.8,NA,NA
"2497","Opisthocomus_hoazin",14.76297274,"plants",793,NA,NA
"2498","Corythaeola_cristata",10.87931772,"fruit",1000,NA,NA
"2499","Tauraco_persa",10.32498275,"fruit",306,NA,NA
"2500","Tauraco_livingstonii",8.754373939,"fruit",249,NA,NA
"2501","Tauraco_schalowi",11.01886593,"fruit",235,NA,NA
"2502","Tauraco_corythaix",8.542821205,"fruit",310.5,12.4,12.4
"2503","Tauraco_schuettii",7.931342284,"fruit",235,NA,NA
"2504","Tauraco_fischeri",8.747004933,"fruit",250,NA,NA
"2505","Tauraco_macrorhynchus",8.819554171,"fruit",253.75,NA,NA
"2506","Tauraco_leucolophus",11.73507671,"fruit",214.4,NA,NA
"2507","Tauraco_bannermani",8.547705832,"fruit",224,NA,NA
"2508","Tauraco_erythrolophus",10.35279009,"fruit",267.5,NA,NA
"2509","Tauraco_hartlaubi",10.2393823,"fruit",227.5,NA,NA
"2510","Tauraco_leucotis",7.877167214,"fruit",265,12.4,12.4
"2511","Tauraco_ruspolii",9.541392221,"fruit",263,NA,NA
"2512","Tauraco_porphyreolophus",11.38868498,"fruit",268.5,NA,NA
"2513","Ruwenzorornis_johnstoni",9.038713835,"fruit",240.875,NA,NA
"2514","Musophaga_violacea",17.83768421,"fruit",360,NA,NA
"2515","Musophaga_rossae",14.49114019,"fruit",360,NA,NA
"2516","Corythaixoides_concolor",18.32474909,"fruit",263.25,NA,NA
"2517","Corythaixoides_personatus",18.29671073,"fruit",250,NA,NA
"2518","Corythaixoides_leucogaster",17.26463714,"omnivore",216.75,NA,NA
"2519","Crinifer_piscator",19.71848328,"fruit",370,NA,NA
"2520","Crinifer_zonurus",18.80297967,"fruit",564.5,NA,NA
"2521","Guira_guira",24.92802701,"invertebrates",138.5,NA,NA
"2522","Crotophaga_major",23.71275868,"omnivore",157,NA,NA
"2523","Crotophaga_ani",24.92479608,"omnivore",112.625,NA,NA
"2524","Crotophaga_sulcirostris",19.31863142,"invertebrates",80,NA,NA
"2525","Tapera_naevia",22.83420633,"invertebrates",47.775,NA,NA
"2526","Dromococcyx_phasianellus",25.67997796,"invertebrates",90.25,NA,NA
"2527","Dromococcyx_pavoninus",21.80915986,"invertebrates",45.825,NA,NA
"2528","Morococcyx_erythropygus",8.3430325,"invertebrates",65.2,NA,NA
"2529","Geococcyx_californianus",6.475186807,"invertebrates",376,9,3.8
"2530","Geococcyx_velox",6.491611383,"invertebrates",181.75,NA,NA
"2531","Neomorphus_geoffroyi",4.807324264,"invertebrates",354.5,NA,NA
"2532","Neomorphus_squamiger",12.59146341,"invertebrates",354.5,NA,NA
"2533","Neomorphus_radiolosus",0.065789474,"invertebrates",399,NA,NA
"2534","Neomorphus_rufipennis",5.259487617,"invertebrates",328,NA,NA
"2535","Neomorphus_pucheranii",5.85741342,"invertebrates",330,NA,NA
"2536","Centropus_milo",7.05965323,"invertebrates",767.5,NA,NA
"2537","Centropus_ateralbus",8.196109184,"invertebrates",337.5,NA,NA
"2538","Centropus_menbeki",4.309945475,"vertebrates",519,NA,NA
"2539","Centropus_chalybeus",10.45321744,"invertebrates",NA,NA,NA
"2540","Centropus_unirufus",13.56750576,"invertebrates",177.5,NA,NA
"2541","Centropus_chlororhynchos",8.117540927,"invertebrates",NA,NA,NA
"2542","Centropus_melanops",6.660546501,"invertebrates",219.75,NA,NA
"2543","Centropus_steerii",4.957052241,"invertebrates",187.5,NA,NA
"2544","Centropus_rectunguis",10.15641101,"invertebrates",238,NA,NA
"2545","Centropus_celebensis",8.160239945,"invertebrates",NA,NA,NA
"2546","Centropus_anselli",5.652784035,"invertebrates",210,NA,NA
"2547","Centropus_leucogaster",6.681223567,"invertebrates",314.75,NA,NA
"2548","Centropus_senegalensis",12.9881451,"vertebrates",170,NA,NA
"2549","Centropus_monachus",9.858070205,"vertebrates",204,NA,NA
"2550","Centropus_cupreicaudus",13.07633506,"vertebrates",258,NA,NA
"2551","Centropus_superciliosus",14.33412772,"invertebrates",160,NA,NA
"2552","Centropus_nigrorufus",11.20933014,"omnivore",NA,NA,NA
"2553","Centropus_sinensis",13.23180548,"vertebrates",296,NA,NA
"2554","Centropus_toulou",12.28638814,"omnivore",170,NA,NA
"2555","Centropus_goliath",9.179582741,"invertebrates",511.25,NA,NA
"2556","Centropus_grillii",21.01308147,"invertebrates",124,NA,NA
"2557","Centropus_viridis",14.74013102,"invertebrates",140.5,NA,NA
"2558","Centropus_bengalensis",18.59217974,"invertebrates",159.3,NA,NA
"2559","Centropus_violaceus",8.703096981,"invertebrates",500,NA,NA
"2560","Centropus_bernsteini",14.39282129,"invertebrates",146,NA,NA
"2561","Centropus_phasianinus",11.74821436,"invertebrates",373.5,NA,NA
"2562","Centropus_spilopterus",19.39914163,"invertebrates",NA,NA,NA
"2563","Centropus_andamanensis",11.2122918,"invertebrates",296,NA,NA
"2564","Carpococcyx_radiceus",6.274783825,"invertebrates",497.5,NA,NA
"2565","Carpococcyx_renauldi",1.942666345,"invertebrates",NA,NA,NA
"2566","Coua_cristata",6.190489629,"invertebrates",148.25,NA,NA
"2567","Coua_verreauxi",10.20263651,"invertebrates",NA,NA,NA
"2568","Coua_caerulea",4.943537124,"invertebrates",245.75,NA,NA
"2569","Coua_ruficeps",6.343119149,"invertebrates",169,NA,NA
"2570","Coua_reynaudii",1.892844967,"invertebrates",152.25,NA,NA
"2571","Coua_coquereli",2.973050723,"invertebrates",160,NA,NA
"2572","Coua_cursor",7.560734515,"invertebrates",110.25,NA,NA
"2573","Coua_gigas",5.744593981,"invertebrates",427,NA,NA
"2574","Coua_serriana",2.056133519,"fruit",293,NA,NA
"2575","Rhinortha_chlorophaea",9.926037127,"invertebrates",52.35,NA,NA
"2576","Ceuthmochares_aereus",13.40220511,"invertebrates",65.85,NA,NA
"2577","Ceuthmochares_australis",15.58151222,NA,65.8,NA,NA
"2578","Taccocua_leschenaultii",11.21464087,"invertebrates",211.5,NA,NA
"2579","Zanclostomus_javanicus",11.68413006,"invertebrates",112.25,NA,NA
"2580","Rhamphococcyx_calyorhynchus",12.08620816,"invertebrates",NA,NA,NA
"2581","Phaenicophaeus_curvirostris",10.65786892,"invertebrates",NA,NA,NA
"2582","Phaenicophaeus_pyrrhocephalus",11.40892963,"invertebrates",NA,NA,NA
"2583","Phaenicophaeus_sumatranus",10.6119291,"invertebrates",NA,NA,NA
"2584","Phaenicophaeus_viridirostris",15.44286966,"invertebrates",NA,NA,NA
"2585","Phaenicophaeus_diardi",9.769276069,"invertebrates",NA,NA,NA
"2586","Phaenicophaeus_tristis",16.03892839,"invertebrates",NA,NA,NA
"2587","Dasylophus_superciliosus",9.990426082,"invertebrates",122.25,NA,NA
"2588","Dasylophus_cumingi",6.830085201,"invertebrates",170.5,NA,NA
"2589","Clamator_coromandus",26.44210595,"invertebrates",75.1,NA,NA
"2590","Clamator_glandarius",41.90002714,"invertebrates",151.5,NA,NA
"2591","Clamator_levaillantii",26.79298498,"invertebrates",122.25,NA,NA
"2592","Clamator_jacobinus",35.25717227,"invertebrates",76,NA,NA
"2593","Coccycua_minuta",14.61344127,"invertebrates",NA,NA,NA
"2594","Coccycua_pumila",26.75804997,"invertebrates",37.1,NA,NA
"2595","Coccycua_cinerea",24.55007803,"invertebrates",41.25,NA,NA
"2596","Piaya_cayana",11.2998413,"invertebrates",103.25,NA,NA
"2597","Piaya_melanogaster",8.833766088,"invertebrates",105,NA,NA
"2598","Coccyzus_melacoryphus",28.22090323,"invertebrates",49.75,NA,NA
"2599","Coccyzus_americanus",42.99572377,"invertebrates",61,5,5
"2600","Coccyzus_euleri",33.90160654,"invertebrates",53.15,NA,NA
"2601","Coccyzus_minor",29.64539545,"invertebrates",65.825,NA,NA
"2602","Coccyzus_ferrugineus",29.0825998,"invertebrates",67.2,NA,NA
"2603","Coccyzus_erythropthalmus",40.74626732,"invertebrates",49.57333333,5,5
"2604","Coccyzus_lansbergi",25.25088238,"invertebrates",50.65,NA,NA
"2605","Coccyzus_pluvialis",12.80223681,"vertebrates",163,NA,NA
"2606","Coccyzus_rufigularis",13.68849249,"vertebrates",128,NA,NA
"2607","Coccyzus_vetula",11.47648657,"vertebrates",95.75,NA,NA
"2608","Coccyzus_merlini",12.78912865,"omnivore",173.5,NA,NA
"2609","Coccyzus_vieilloti",13.68511077,"omnivore",83.95,7.583333333,7.583333333
"2610","Coccyzus_longirostris",12.48197723,"invertebrates",101.925,NA,NA
"2611","Pachycoccyx_audeberti",37.60669407,"invertebrates",103.5,NA,NA
"2612","Microdynamis_parva",19.28507238,"fruit",46.65,NA,NA
"2613","Eudynamys_scolopaceus",31.36645392,"fruit",226.8625,NA,NA
"2614","Eudynamys_melanorhynchus",23.69666014,"fruit",NA,NA,NA
"2615","Eudynamys_orientalis",24.20441303,"fruit",217.5,NA,NA
"2616","Urodynamis_taitensis",44.80819055,"invertebrates",117,NA,NA
"2617","Scythrops_novaehollandiae",45.10077708,"fruit",684.1,NA,NA
"2618","Chrysococcyx_maculatus",44.32390777,"invertebrates",27.5,NA,NA
"2619","Chrysococcyx_xanthorhynchus",41.02031078,"invertebrates",22.5,NA,NA
"2620","Chrysococcyx_caprius",38.53822911,"invertebrates",33.575,NA,NA
"2621","Chrysococcyx_klaas",36.56417782,"invertebrates",27.825,NA,NA
"2622","Chrysococcyx_flavigularis",28.19039292,"invertebrates",29.45,NA,NA
"2623","Chrysococcyx_cupreus",38.28058379,"invertebrates",37.85,NA,NA
"2624","Chrysococcyx_megarhynchus",28.96907216,"invertebrates",31.5,NA,NA
"2625","Chrysococcyx_basalis",40.60024741,"invertebrates",23.5,NA,NA
"2626","Chrysococcyx_osculans",39.7604983,"invertebrates",30.9,NA,NA
"2627","Chrysococcyx_ruficollis",38.10526316,"invertebrates",21,NA,NA
"2628","Chrysococcyx_lucidus",43.9623664,"invertebrates",24.45,NA,NA
"2629","Chrysococcyx_meyeri",32.59391114,"invertebrates",19.5,NA,NA
"2630","Chrysococcyx_minutillus",36.8969914,"invertebrates",18.625,NA,NA
"2631","Chrysococcyx_crassirostris",39.76744186,"invertebrates",NA,NA,NA
"2632","Chrysococcyx_russatus",38.42947419,"invertebrates",NA,NA,NA
"2633","Cacomantis_pallidus",49.61568987,"invertebrates",87.7,NA,NA
"2634","Cacomantis_leucolophus",24.54619727,"invertebrates",116,NA,NA
"2635","Cacomantis_castaneiventris",37.69961952,"invertebrates",31.5,NA,NA
"2636","Cacomantis_flabelliformis",43.17368551,"invertebrates",49.85,NA,NA
"2637","Cacomantis_sonneratii",33.23258962,"invertebrates",33.375,NA,NA
"2638","Cacomantis_merulinus",32.48461319,"invertebrates",24.775,NA,NA
"2639","Cacomantis_passerinus",32.89425095,"invertebrates",24.775,NA,NA
"2640","Cacomantis_variolosus",39.4816578,"invertebrates",33.50833334,NA,NA
"2641","Cacomantis_sepulcralis",37.12477821,"invertebrates",NA,NA,NA
"2642","Cacomantis_heinrichi",39.11775842,"invertebrates",NA,NA,NA
"2643","Cercococcyx_mechowi",29.52226912,"invertebrates",56.5,NA,NA
"2644","Cercococcyx_olivinus",32.46200514,"invertebrates",65.9,NA,NA
"2645","Cercococcyx_montanus",31.06011419,"invertebrates",59.1,NA,NA
"2646","Surniculus_velutinus",25.87618145,"invertebrates",36.7,NA,NA
"2647","Surniculus_lugubris",33.25154505,"invertebrates",29.7,NA,NA
"2648","Surniculus_dicruroides",34.58125983,NA,29.7,NA,NA
"2649","Surniculus_musschenbroeki",29.296875,NA,29.7,NA,NA
"2650","Hierococcyx_vagans",26.94030111,"invertebrates",57.6,NA,NA
"2651","Hierococcyx_sparverioides",32.71969338,"invertebrates",150,NA,NA
"2652","Hierococcyx_bocki",30.70447268,NA,NA,NA,NA
"2653","Hierococcyx_varius",34.94873606,"invertebrates",103,NA,NA
"2654","Hierococcyx_hyperythrus",36.65109724,NA,NA,NA,NA
"2655","Hierococcyx_pectoralis",27.39272434,NA,78.975,NA,NA
"2656","Hierococcyx_fugax",30.02184851,"invertebrates",80.375,NA,NA
"2657","Hierococcyx_nisicolor",33.95855056,NA,80.375,NA,NA
"2658","Cuculus_clamosus",41.13797615,"invertebrates",86,NA,NA
"2659","Cuculus_solitarius",38.62461005,"invertebrates",73.45,NA,NA
"2660","Cuculus_poliocephalus",48.26412713,"invertebrates",51,NA,NA
"2661","Cuculus_crassirostris",28.39805825,"invertebrates",NA,NA,NA
"2662","Cuculus_micropterus",45.10140643,"invertebrates",100.975,NA,NA
"2663","Cuculus_rochii",45.78599043,"invertebrates",53.85,NA,NA
"2664","Cuculus_gularis",48.48396658,"invertebrates",111.5,12.91666667,12.90833333
"2665","Cuculus_saturatus",47.79596781,"invertebrates",88.1,NA,NA
"2666","Cuculus_optatus",49.84968501,"invertebrates",89.5,NA,NA
"2667","Cuculus_lepidus",42.36678715,"invertebrates",74.3,NA,NA
"2668","Cuculus_canorus",49.20162664,"invertebrates",111.5,12.91666667,12.90833333
"2669","Tyto_tenebricosa",27.70596691,"vertebrates",550,NA,NA
"2670","Tyto_inexspectata",23.72128148,"vertebrates",NA,NA,NA
"2671","Tyto_nigrobrunnea",33.09352518,"vertebrates",NA,NA,NA
"2672","Tyto_sororcula",30.56338028,"vertebrates",630.625,NA,NA
"2673","Tyto_manusi",35.45073271,"vertebrates",630.625,NA,NA
"2674","Tyto_aurantia",28.9647234,"vertebrates",NA,NA,NA
"2675","Tyto_novaehollandiae",43.08520737,"vertebrates",630.625,NA,NA
"2676","Tyto_rosenbergii",38.12172845,"vertebrates",NA,NA,NA
"2677","Tyto_soumagnei",28.49868473,"vertebrates",284,NA,NA
"2678","Tyto_alba",41.40162173,"vertebrates",381.6,34,15.41666667
"2679","Tyto_javanica",39.8126632,NA,NA,NA,NA
"2680","Tyto_deroepstorffi",32.15189873,NA,NA,NA,NA
"2681","Tyto_glaucops",34.22483145,"vertebrates",381.6,34,15.41666667
"2682","Tyto_capensis",43.12303449,"vertebrates",397.5,NA,NA
"2683","Tyto_longimembris",47.07537925,"vertebrates",NA,NA,NA
"2684","Phodilus_prigoginei",15.57894737,"vertebrates",195,NA,NA
"2685","Phodilus_badius",20.25656798,"vertebrates",281.5,NA,NA
"2686","Phodilus_assimilis",20.43516206,NA,281.5,NA,NA
"2687","Otus_sagittatus",25.6835381,"invertebrates",123.5,NA,NA
"2688","Otus_rufescens",24.5056613,"invertebrates",76.8,NA,NA
"2689","Otus_thilohoffmanni",68.00064159,"invertebrates",NA,NA,NA
"2690","Otus_icterorhynchus",23.48196953,"invertebrates",73.4,NA,NA
"2691","Otus_ireneae",20.23433335,"invertebrates",49.15,NA,NA
"2692","Otus_balli",26.41865687,"invertebrates",NA,NA,NA
"2693","Otus_alfredi",30.11415059,"invertebrates",NA,NA,NA
"2694","Otus_spilocephalus",25.46493589,"invertebrates",68,NA,NA
"2695","Otus_brookii",25.1144207,"invertebrates",NA,NA,NA
"2696","Otus_mentawi",27.9375,"invertebrates",112,14.5,14.5
"2697","Otus_bakkamoena",27.42941604,"invertebrates",112,14.5,14.5
"2698","Otus_lettia",25.56417656,"invertebrates",NA,NA,NA
"2699","Otus_semitorques",31.42165136,"invertebrates",116.5,14.5,14.5
"2700","Otus_lempiji",20.92697373,"invertebrates",NA,NA,NA
"2701","Otus_fuliginosus",22.96059638,"invertebrates",112,14.5,14.5
"2702","Otus_megalotis",21.29583013,"invertebrates",151,14.5,14.5
"2703","Otus_silvicola",23.00925926,"invertebrates",NA,NA,NA
"2704","Otus_longicornis",30.76923077,"invertebrates",91.25,6.833333333,6.775
"2705","Otus_mindorensis",26.5648855,"invertebrates",92,6.833333333,6.775
"2706","Otus_brucei",33.33540056,"invertebrates",105,NA,NA
"2707","Otus_senegalensis",26.63162088,"invertebrates",85.5,NA,NA
"2708","Otus_scops",34.69915861,"invertebrates",92,6.833333333,6.775
"2709","Otus_sunia",29.50640865,"invertebrates",89.35,6.833333333,6.775
"2710","Otus_magicus",28.1799636,"invertebrates",126.65,NA,NA
"2711","Otus_mantananensis",28.8215103,"invertebrates",92,6.833333333,6.775
"2712","Otus_elegans",34.6612135,"invertebrates",92,6.833333333,6.775
"2713","Otus_manadensis",32.1718216,"invertebrates",126.65,NA,NA
"2714","Otus_collari",20.07991724,"invertebrates",76,NA,NA
"2715","Otus_insularis",29.59143554,"omnivore",NA,NA,NA
"2716","Otus_umbra",30.27407407,"invertebrates",95,NA,NA
"2717","Otus_pembaensis",29.19061303,"invertebrates",99.75,NA,NA
"2718","Otus_pauliani",23.57664234,"invertebrates",69.5,NA,NA
"2719","Otus_capnodes",23.96798765,"invertebrates",101,NA,NA
"2720","Otus_moheliensis",27.87576356,"invertebrates",105.5,NA,NA
"2721","Otus_mayottensis",28.19782123,"invertebrates",99.75,NA,NA
"2722","Otus_madagascariensis",26.01437147,NA,99.75,NA,NA
"2723","Otus_rutilus",26.70233607,"invertebrates",99.75,NA,NA
"2724","Megascops_flammeolus",30.7820641,"invertebrates",NA,NA,NA
"2725","Megascops_asio",28.73133586,"invertebrates",NA,NA,NA
"2726","Megascops_kennicottii",27.10951458,"omnivore",180,19,13.5
"2727","Megascops_seductus",26.38174789,"omnivore",159.75,NA,NA
"2728","Megascops_cooperi",24.45986665,"invertebrates",149,NA,NA
"2729","Megascops_trichopsis",24.20212642,"invertebrates",89.25,NA,NA
"2730","Megascops_choliba",21.02144988,"invertebrates",138.5,NA,NA
"2731","Megascops_roboratus",25.43401766,"invertebrates",144,NA,NA
"2732","Megascops_koepckeae",24.72216903,"invertebrates",117,NA,NA
"2733","Megascops_clarkii",27.25265976,"invertebrates",136.5,NA,NA
"2734","Megascops_barbarus",29.01588135,"invertebrates",69,NA,NA
"2735","Megascops_ingens",27.74714789,"invertebrates",159,NA,NA
"2736","Megascops_colombianus",28.99695914,"omnivore",153,NA,NA
"2737","Megascops_petersoni",21.34911834,"invertebrates",96,NA,NA
"2738","Megascops_marshalli",25.87804185,"invertebrates",115,NA,NA
"2739","Megascops_watsonii",25.2525614,"invertebrates",136,NA,NA
"2740","Megascops_guatemalae",28.83334823,"invertebrates",109.75,NA,NA
"2741","Megascops_vermiculatus",28.5732112,NA,109.833333333333,NA,NA
"2742","Megascops_roraimae",23.73444766,NA,NA,NA,NA
"2743","Megascops_centralis",25.76203016,NA,109.75,NA,NA
"2744","Megascops_napensis",23.28947368,NA,NA,NA,NA
"2745","Megascops_hoyi",27.39360011,"invertebrates",110,NA,NA
"2746","Megascops_atricapilla",24.96298475,"invertebrates",119,NA,NA
"2747","Megascops_sanctaecatarinae",18.82168514,"omnivore",182.25,NA,NA
"2748","Megascops_nudipes",20.88506199,"invertebrates",136,NA,NA
"2749","Megascops_albogularis",24.64544904,"invertebrates",159,NA,NA
"2750","Pyrroglaux_podargina",20.67708333,"invertebrates",NA,NA,NA
"2751","Gymnoglaux_lawrencii",25.23372114,"invertebrates",95.35,NA,NA
"2752","Ptilopsis_leucotis",27.38990437,"vertebrates",204,NA,NA
"2753","Ptilopsis_granti",30.62856115,"invertebrates",242,NA,NA
"2754","Mimizuku_gurneyi",20.53218362,"vertebrates",NA,NA,NA
"2755","Bubo_scandiacus",41.06358333,"vertebrates",1954,28,14
"2756","Bubo_virginianus",30.36604314,"vertebrates",1377.25,29,21.3
"2757","Bubo_magellanicus",33.63613562,"vertebrates",1348.5,29,21.3
"2758","Bubo_bubo",33.01126232,"vertebrates",2456.5,68,47.66666667
"2759","Bubo_bengalensis",36.54906795,"vertebrates",NA,NA,NA
"2760","Bubo_ascalaphus",34.48915672,"vertebrates",2533,68,47.66666667
"2761","Bubo_capensis",33.3426492,"vertebrates",1138,NA,NA
"2762","Bubo_africanus",30.03791687,"invertebrates",655.5,NA,NA
"2763","Bubo_cinerascens",32.86006687,"vertebrates",645,NA,NA
"2764","Bubo_poensis",16.09113882,"invertebrates",660.5,NA,NA
"2765","Bubo_vosseleri",28.13880126,"invertebrates",660.5,NA,NA
"2766","Bubo_nipalensis",27.89853087,"vertebrates",1400,NA,NA
"2767","Bubo_sumatranus",25.3884278,"invertebrates",1520.75,NA,NA
"2768","Bubo_shelleyi",24.53943498,"vertebrates",1257,NA,NA
"2769","Bubo_lacteus",29.55875724,"vertebrates",2182.25,NA,NA
"2770","Bubo_coromandus",34.30906072,"vertebrates",NA,NA,NA
"2771","Bubo_leucostictus",33.76553387,"invertebrates",533.15,NA,NA
"2772","Bubo_philippensis",23.41369388,"vertebrates",NA,NA,NA
"2773","Bubo_blakistoni",26.57480315,"vertebrates",NA,NA,NA
"2774","Ketupa_zeylonensis",28.81143877,"vertebrates",1105,NA,NA
"2775","Ketupa_flavipes",25.75261548,"vertebrates",2315,NA,NA
"2776","Ketupa_ketupu",21.60242717,"vertebrates",1428.5,NA,NA
"2777","Scotopelia_peli",20.35918267,"vertebrates",2188,NA,NA
"2778","Scotopelia_ussheri",21.04963427,"vertebrates",743,NA,NA
"2779","Scotopelia_bouvieri",19.79819336,"vertebrates",637,NA,NA
"2780","Strix_seloputo",30.73806736,"vertebrates",1011,NA,NA
"2781","Strix_ocellata",27.93769948,"vertebrates",NA,NA,NA
